"id","programmingid","userid","submitcount","latestsubmitid"
"2839570","23773","81718","1","8742686"
"2846064","23773","81719","1","8762028"
"2859166","23773","81720","3","8808832"
"2852631","23773","81723","1","8785387"
"2839815","23773","81728","1","8743553"
"2852085","23773","81734","1","8783147"
"2840609","23773","81737","2","8746308"
"2860157","23773","81738","1","8811020"
"2865841","23773","81742","1","8826343"
"2861920","23773","81744","1","8815270"
"2877766","23773","81745","1","8865907"
"2845013","23773","81752","1","8759650"
"2866320","23773","81754","1","8828004"
"2849132","23773","81765","1","8772392"
"2864444","23773","81766","1","8822449"
"2841427","23773","81769","1","8748947"
"2864030","23773","81777","1","8821224"
"2864367","23773","81779","1","8822212"
"2879075","23773","81792","1","8870941"
"2868090","23773","81797","1","8834391"
"2860514","23773","81801","1","8811754"
"2866315","23773","81802","1","8827974"
"2840165","23773","81805","1","8744642"
"2864822","23773","81806","1","8823625"
"2864543","23773","81817","1","8822763"
"2870128","23773","81822","1","8842018"
"2866214","23773","81833","1","8827648"
"2841054","23773","81841","2","8747653"
"2856879","23773","81843","1","8802376"
"2858307","23773","81844","1","8806719"
"2888466","23773","81845","1","8900565"
"2859696","23773","81846","2","8810011"
"2868606","23773","81847","1","8836454"
"2852215","23773","81848","1","8783549"
"2885208","23773","81849","3","8895083"
"2864774","23773","81853","3","8823550"
"2890460","23773","81856","1","8903316"
"2839914","23773","81863","1","8743879"
"2878661","23773","81869","2","8869898"
"2886458","23773","81870","1","8897469"
"2860548","23773","81872","1","8811819"
"2873546","23773","81874","1","8854667"
"2843359","23773","81876","1","8755055"
"2844340","23773","81881","1","8757952"
"2839849","23773","81883","1","8743654"
"2857229","23773","81884","6","8816678"
"2842223","23773","81886","1","8751456"
"2844922","23773","81887","1","8759428"
"2841234","23773","81891","1","8748274"
"2885322","23773","81899","1","8893822"
"2888823","23773","81900","1","8901053"
"2850928","23773","81902","1","8778361"
"2885207","23773","81907","2","8899901"
"2856449","23773","81918","1","8800569"
"2889206","23773","81939","3","8902539"
"2856682","23773","81940","1","8801471"
"2889220","23773","81941","1","8901605"
"2852807","23773","81942","1","8786385"
"2864767","23773","81943","2","8823496"
"2842619","23773","81945","1","8752686"
"2889625","23773","81966","1","8902169"
"2839643","23773","81994","1","8742972"
"2839758","23773","82010","1","8743373"
"2873317","23773","82020","3","8853976"
"2879416","23773","82023","1","8871864"
"2859025","23773","82033","1","8808466"
"2883988","23773","82060","1","8889494"
"2884123","23773","82074","1","8890061"
"2872842","23773","82076","1","8852519"
"2850845","23773","82079","2","8778072"
"2883551","23773","82085","6","8888081"
"2852146","23773","82092","1","8783318"
"2849247","23773","82134","1","8772711"
"2862889","23773","82141","2","8817703"
"2850388","23773","82145","6","8776319"
"2874427","23773","82149","8","8857370"
"2864169","23773","82155","2","8821675"
"2887757","23773","82160","1","8899584"
"2886518","23773","82182","1","8897608"
"2875335","23773","82187","1","8859149"
"2846981","23773","82189","1","8764907"
"2871485","23773","82197","1","8847015"
"2887122","23773","82198","1","8898619"
"2877933","23773","82207","3","8869729"
"2868252","23773","82221","1","8834921"
"2873064","23773","82226","1","8853176"
"2844136","23773","82420","1","8757328"
"2843457","23773","82448","1","8755351"
"2858442","23773","82454","1","8807114"
"2855282","23773","82485","1","8796016"
"2879666","23773","82542","1","8872654"
"2884852","23773","82547","1","8892596"
"2856491","23773","82548","1","8800724"
"2872451","23773","82561","3","8855297"
"2842797","23773","82574","2","8753268"
"2841449","23773","82586","1","8749004"
"2886768","23773","82593","1","8898084"
"2853622","23773","82603","2","8789560"
"2888593","23773","82633","1","8900737"
"2887669","23773","82673","1","8899467"
"2867774","23773","82681","10","8878989"
"2839916","23773","82687","1","8743886"
"2840698","23773","82691","1","8746455"
"2889215","23773","82704","1","8901593"
"2850081","23773","82715","1","8775212"
"2848892","23773","82728","1","8771435"
"2852510","23773","82733","2","8788173"
"2853513","23773","82738","1","8788917"
"2861424","23773","82800","1","8813937"
"2889983","23773","82819","1","8902654"
"2842235","23773","82853","1","8751483"
"2854637","23773","82867","1","8793164"
"2862152","23773","82881","1","8815983"
"2867915","23773","82905","1","8833838"
"2839889","23773","82916","1","8743781"
"2862459","23773","82926","1","8816650"
"2869010","23773","82950","2","8837694"
"2888128","23773","82959","1","8900108"
"2877584","23773","83068","2","8865139"
"2868180","23773","83107","1","8834647"
"2889910","23773","83109","1","8902558"
"2847140","23773","83179","1","8765466"
"2846873","23773","83196","1","8764477"
"2864054","23773","83197","1","8821286"
"2863713","23773","83198","1","8820114"
"2868658","23773","83199","1","8836595"
"2886661","23773","83201","1","8897918"
"2881415","23773","83202","1","8878627"
"2884335","23773","83204","1","8890862"
"2847358","23773","83205","5","8784301"
"2842681","23773","83207","1","8752869"
"2887938","23773","83210","3","8899844"
"2839582","23773","83211","1","8742747"
"2879183","23773","83212","1","8871167"
"2885936","23773","83213","1","8895792"
"2858260","23773","83215","3","8806565"
"2841837","23773","83216","1","8750190"
"2852573","23773","83219","3","8785154"
"2864539","23773","83228","1","8822755"
"2847348","23773","83234","1","8766316"
"2855424","23773","83235","7","8797097"
"2840417","23773","83236","1","8745530"
"2840984","23773","83237","1","8747384"
"2839574","23773","83240","1","8742708"
"2839900","23773","83246","1","8743830"
"2840840","23773","83250","1","8746917"
"2842371","23773","83251","1","8751939"
"2840150","23773","83253","1","8744604"
"2856192","23773","83254","1","8799503"
"2841230","23773","83255","1","8748262"
"2867414","23773","83256","2","8832018"
"2859261","23773","83257","1","8809030"
"2854371","23773","83258","1","8792109"
"2858813","23773","83259","6","8808005"
"2877557","23773","83262","2","8898511"
"2887081","23773","83267","1","8898554"
"2842477","23773","83269","1","8752272"
"2847599","23773","83274","1","8767048"
"2880325","23773","83276","1","8875058"
"2890023","23773","83278","1","8902707"
"2873713","23773","83283","1","8855183"
"2880225","23773","83287","1","8874606"
"2861606","23773","83288","1","8814382"
"2864840","23773","83290","2","8823691"
"2886310","23773","83297","2","8897002"
"2861390","23773","83298","3","8815004"
"2847308","23773","83299","2","8766130"
"2840160","23773","83300","1","8744632"
"2869719","23773","83301","2","8840466"
"2884197","23773","83302","1","8890336"
"2853977","23773","83306","4","8790643"
"2878805","23773","83309","1","8870213"
"2840140","23773","83310","2","8744586"
"2877636","23773","83311","2","8865318"
"2867579","23773","83312","1","8832542"
"2879084","23773","83313","3","8871241"
"2839814","23773","83314","1","8743551"
"2855905","23773","83315","3","8798369"
"2867568","23773","83316","1","8832504"
"2886932","23773","83317","1","8898337"
"2871219","23773","83318","1","8846051"
"2890003","23773","83319","1","8902682"
"2866655","23773","83320","2","8829298"
"2871821","23773","83321","1","8848348"
"2841621","23773","83322","1","8749493"
"2857150","23773","83323","1","8803298"
"2887822","23773","83324","1","8899663"
"2879162","23773","83325","1","8871118"
"2873903","23773","83326","1","8855821"
"2883268","23773","83327","1","8886805"
"2878813","23773","83328","1","8870239"
"2886190","23773","83367","3","8896674"
"2886302","23773","83382","1","8896938"
"2850287","23773","83383","2","8775848"
"2840979","23773","83400","1","8747366"
"2855518","23773","83401","1","8796875"
"2849259","23773","83402","1","8772750"
"2848330","23773","83404","1","8768772"
"2890548","23773","83407","1","8903442"
"2854344","23773","83408","1","8792013"
"2846872","23773","83412","1","8764468"
"2839824","23773","83414","1","8743578"
"2866565","23773","83419","1","8828820"
"2867256","23773","83437","1","8831423"
"2840378","23773","83442","1","8745403"
"2840024","23773","83447","2","8744244"
"2839602","23773","83449","1","8742832"
"2853637","23773","83451","4","8789564"
"2853258","23773","83454","1","8788185"
"2839734","23773","83455","1","8743304"
"2886186","23773","83456","2","8896565"
"2867692","23773","83457","2","8833057"
"2868591","23773","83458","1","8836404"
"2842941","23773","83459","1","8753709"
"2871571","23773","83461","1","8847371"
"2862773","23773","83462","1","8817341"
"2844601","23773","83464","1","8758628"
"2839816","23773","83465","1","8743554"
"2865900","23773","83501","1","8826565"
"2846673","23773","83532","1","8763636"
"2878718","23773","83555","1","8870000"
"2844881","23773","83563","1","8759348"
"2887982","23773","83591","1","8899893"
"2841654","23773","83603","1","8749587"
"2885822","23773","83604","1","8895349"
"2856258","23773","83605","1","8799838"
"2881128","23773","83805","1","8877662"
"2874320","23773","83826","1","8856900"
"2866452","23773","83979","1","8828417"
"2866720","23773","84050","1","8829451"
"2840738","23773","84150","1","8746595"
"2850343","23773","84169","1","8776025"
"2850975","23773","84181","1","8778544"
"2868264","23773","84249","2","8834994"
"2889298","23773","84385","1","8901717"
"2863789","23773","84398","1","8820413"
"2866355","23773","84408","1","8828121"
"2886380","23773","84413","1","8897238"
"2861813","23773","84450","2","8815005"
"2867419","23773","84615","1","8831953"
"2862387","23773","84636","2","8816585"
"2874213","23773","84637","1","8856636"
"2877907","23773","84649","2","8866959"
"2864073","23773","84650","1","8821372"
"2880815","23773","84651","1","8876702"
"2865722","23773","84653","1","8825895"
"2877482","23773","84666","2","8864758"
"2866574","23773","84700","1","8828853"
"2844677","23773","84727","1","8758826"
"2863807","23773","84729","1","8820474"
"2860121","23773","84762","1","8810955"
"2873280","23773","84803","1","8853867"
"2874596","23773","84804","3","8857552"
"2862678","23773","84806","2","8818205"
"2868559","23773","84825","2","8836251"
"2871982","23773","84837","1","8848862"
"2886582","23773","84849","2","8897782"
"2870941","23773","84987","4","8844962"
"2874679","23773","84988","1","8857715"
"2871265","23773","84990","1","8846236"
"2866070","23773","84992","1","8827126"
"2862449","23773","84993","2","8817566"
"2871101","23773","85001","1","8845621"
"2879023","23773","85009","3","8870797"
"2866781","23773","85059","1","8829737"
"2879862","23773","85078","1","8873210"
"2855607","23773","85101","1","8797245"
"2887994","23773","85178","1","8899912"
"2867507","23773","85293","1","8832276"
"2878943","23773","85371","3","8870580"
"2872284","23773","85466","1","8849838"
"2885029","23773","85512","1","8893167"
"2854427","23773","85554","1","8792313"
"2868921","23773","85582","1","8837344"
"2886817","23773","86171","1","8898165"
"2890014","23773","86422","1","8902696"
"2855835","23774","4735","8","8845403"
"2884542","23774","63897","6","8891654"
"2839871","23774","64438","1","8743720"
"2886547","23774","67196","1","8897679"
"2886835","23774","73994","1","8898190"
"2850820","23774","74163","3","8777991"
"2849045","23774","74317","6","8797643"
"2855183","23774","79088","21","8796199"
"2888687","23774","79101","1","8900860"
"2841413","23774","79103","1","8748915"
"2842036","23774","79104","12","8751397"
"2849159","23774","79105","2","8772478"
"2867822","23774","79106","1","8833467"
"2886361","23774","79107","1","8897172"
"2860956","23774","79108","5","8812872"
"2866448","23774","79111","11","8829296"
"2866498","23774","79112","1","8828547"
"2842008","23774","79113","2","8750831"
"2870968","23774","79114","9","8853349"
"2879500","23774","79116","2","8872173"
"2840408","23774","79120","8","8745585"
"2864281","23774","79127","6","8853379"
"2839775","23774","79132","2","8744225"
"2873689","23774","79148","13","8855536"
"2873858","23774","79152","5","8898851"
"2867676","23774","79160","1","8832938"
"2856659","23774","79162","5","8801432"
"2879352","23774","79166","3","8903343"
"2848805","23774","79168","4","8771167"
"2840166","23774","79174","16","8773262"
"2887255","23774","79179","1","8898813"
"2882961","23774","79180","2","8885713"
"2839535","23774","79181","3","8742610"
"2868173","23774","79182","2","8889379"
"2842557","23774","79183","4","8752622"
"2865268","23774","79184","2","8824863"
"2873281","23774","79186","1","8853868"
"2845277","23774","79189","2","8760663"
"2842402","23774","79190","6","8752168"
"2840869","23774","79192","3","8747096"
"2872183","23774","79193","8","8896564"
"2841057","23774","79196","1","8747651"
"2879125","23774","79198","2","8871450"
"2846519","23774","79201","5","8763502"
"2840868","23774","79204","5","8747104"
"2887435","23774","79205","1","8899087"
"2856795","23774","79206","10","8820013"
"2851438","23774","79208","4","8786785"
"2885769","23774","79210","3","8895387"
"2866864","23774","79215","5","8830105"
"2855490","23774","79217","20","8825735"
"2856194","23774","79218","6","8803284"
"2872260","23774","79222","1","8849761"
"2878894","23774","79239","8","8872998"
"2851208","23774","79244","3","8779957"
"2843183","23774","79248","25","8818134"
"2861975","23774","79253","4","8815477"
"2887046","23774","79255","1","8898496"
"2878215","23774","79256","5","8870997"
"2843854","23774","79258","6","8757320"
"2862931","23774","79263","9","8856373"
"2856568","23774","79267","3","8849046"
"2849988","23774","79272","19","8775934"
"2855456","23774","79273","4","8796735"
"2886865","23774","79282","1","8898235"
"2846569","23774","79285","11","8765160"
"2867854","23774","79286","3","8833911"
"2863893","23774","79293","10","8820832"
"2864555","23774","79297","1","8822794"
"2861480","23774","79300","5","8814184"
"2859994","23774","79317","2","8810978"
"2879654","23774","79325","4","8872895"
"2882038","23774","79329","3","8881911"
"2866635","23774","79330","7","8829545"
"2855534","23774","79332","2","8796986"
"2887598","23774","79334","1","8899352"
"2841262","23774","79336","11","8749157"
"2890101","23774","79344","1","8902816"
"2842838","23774","79349","1","8753357"
"2878599","23774","79353","2","8869625"
"2873741","23774","79354","1","8855290"
"2841776","23774","79371","1","8749945"
"2854229","23774","79380","5","8791639"
"2887156","23774","79381","1","8898674"
"2848071","23774","79396","1","8768087"
"2871567","23774","79399","7","8858388"
"2880287","23774","79402","2","8874887"
"2881842","23774","79405","1","8880778"
"2843330","23774","79406","2","8755077"
"2863295","23774","79412","2","8818656"
"2864102","23774","79416","4","8822975"
"2863563","23774","79426","10","8823620"
"2847157","23774","79427","1","8765523"
"2850338","23774","79428","1","8776013"
"2873658","23774","79429","1","8855022"
"2863088","23774","79430","8","8819765"
"2883708","23774","79433","5","8898358"
"2840775","23774","79434","1","8746736"
"2857538","23774","79442","8","8804720"
"2840173","23774","79444","3","8796734"
"2864109","23774","79446","3","8821666"
"2885055","23774","79451","1","8893262"
"2842037","23774","79456","5","8750971"
"2841368","23774","79458","6","8750494"
"2842200","23774","79462","7","8751604"
"2855927","23774","79463","3","8798497"
"2863544","23774","79474","2","8819514"
"2863867","23774","79475","8","8820830"
"2885876","23774","79477","7","8895887"
"2839780","23774","79480","2","8743483"
"2863263","23774","79481","1","8818496"
"2869301","23774","79483","3","8839853"
"2887207","23774","79484","1","8898745"
"2876032","23774","79488","2","8860995"
"2848902","23774","79500","18","8797132"
"2840212","23774","79504","6","8745072"
"2887596","23774","79506","1","8899344"
"2857214","23774","79513","9","8803695"
"2839806","23774","79515","2","8743557"
"2847382","23774","79517","5","8766715"
"2872202","23774","79519","3","8849606"
"2869524","23774","79522","4","8840104"
"2887323","23774","79524","1","8898925"
"2871607","23774","79525","4","8847760"
"2855712","23774","79528","12","8835909"
"2855894","23774","79529","19","8829733"
"2840242","23774","79530","1","8744925"
"2878908","23774","79531","1","8870478"
"2861362","23774","79533","20","8814182"
"2870880","23774","79535","11","8846640"
"2885026","23774","79539","1","8893157"
"2839999","23774","79541","4","8744213"
"2862870","23774","79543","11","8889122"
"2865931","23774","79544","6","8827553"
"2870181","23774","79547","5","8845024"
"2849683","23774","79548","4","8777082"
"2866196","23774","79549","14","8828346"
"2843851","23774","79550","3","8756578"
"2858540","23774","79551","10","8893328"
"2864291","23774","79552","2","8821989"
"2888944","23774","79554","1","8901211"
"2870794","23774","79557","3","8845200"
"2862363","23774","79561","3","8816636"
"2842272","23774","79570","1","8751613"
"2863369","23774","79573","4","8844295"
"2864038","23774","79579","11","8823387"
"2868211","23774","79581","4","8841719"
"2841254","23774","79588","2","8748322"
"2877696","23774","79589","7","8865791"
"2885194","23774","79590","1","8893547"
"2869328","23774","79595","8","8839273"
"2873505","23774","79602","1","8854563"
"2843443","23774","79607","5","8755430"
"2847254","23774","79612","10","8766399"
"2872206","23774","79613","14","8849802"
"2848784","23774","79618","1","8770842"
"2866433","23774","79621","1","8828357"
"2858091","23774","79624","6","8806250"
"2841115","23774","79625","3","8747962"
"2857454","23774","79628","3","8804272"
"2887109","23774","79633","1","8898603"
"2846811","23774","79637","4","8764302"
"2880297","23774","79639","7","8875135"
"2850262","23774","79644","1","8775773"
"2859322","23774","79645","8","8819046"
"2875360","23774","79648","1","8859188"
"2871840","23774","79649","2","8848448"
"2840808","23774","79651","5","8748902"
"2888302","23774","79652","1","8900342"
"2840301","23774","79655","6","8745204"
"2854350","23774","79656","7","8792177"
"2851268","23774","79663","7","8780168"
"2839595","23774","79665","4","8742843"
"2847093","23774","79675","6","8765468"
"2858529","23774","79678","3","8820271"
"2887885","23774","79681","1","8899765"
"2870562","23774","79684","5","8843697"
"2872245","23774","79687","3","8849829"
"2840714","23774","79694","2","8746832"
"2884905","23774","79699","2","8893142"
"2872275","23774","79700","1","8849815"
"2874106","23774","79708","1","8856328"
"2887668","23774","79712","1","8899466"
"2887108","23774","79716","1","8898601"
"2870273","23774","79724","3","8901234"
"2886353","23774","79729","3","8897176"
"2842345","23774","79735","5","8752032"
"2885395","23774","79736","2","8899905"
"2850333","23774","79742","2","8778297"
"2857619","23774","79746","4","8804831"
"2872618","23774","79751","1","8851044"
"2864234","23774","79754","33","8846206"
"2841198","23774","79755","2","8748171"
"2845046","23774","79756","4","8760081"
"2867440","23774","79759","3","8832410"
"2867874","23774","79760","5","8841488"
"2841210","23774","79761","1","8748200"
"2853811","23774","79764","2","8790004"
"2840889","23774","79768","3","8747140"
"2875976","23774","79771","1","8860811"
"2850267","23774","79773","1","8775787"
"2864330","23774","79775","7","8822257"
"2839840","23774","79778","6","8743694"
"2843426","23774","79780","2","8755303"
"2842940","23774","79783","3","8753838"
"2861313","23774","79789","3","8821531"
"2864278","23774","79793","12","8830521"
"2874734","23774","79794","1","8857840"
"2888142","23774","79795","2","8900685"
"2889839","23774","79801","1","8902453"
"2848636","23774","79802","3","8770182"
"2874113","23774","79804","1","8856342"
"2886847","23774","79806","2","8899760"
"2851188","23774","79807","12","8873546"
"2851058","23774","79809","2","8778933"
"2874640","23774","79811","1","8857608"
"2872499","23774","79813","1","8850590"
"2873113","23774","79816","7","8853617"
"2890428","23774","79817","1","8903279"
"2839705","23774","79821","6","8743257"
"2841019","23774","79829","4","8747627"
"2886859","23774","79831","1","8898226"
"2875864","23774","79832","10","8894938"
"2868369","23774","79842","7","8903800"
"2863779","23774","79848","4","8820495"
"2849878","23774","79850","2","8774613"
"2848277","23774","79863","3","8769146"
"2885276","23774","79872","1","8893743"
"2865074","23774","79874","9","8825516"
"2888322","23774","79875","1","8900370"
"2847470","23774","79876","26","8797831"
"2840337","23774","79881","1","8745265"
"2890543","23774","79884","1","8903436"
"2868193","23774","79888","4","8834759"
"2852576","23774","79897","5","8786713"
"2851901","23774","79902","3","8782583"
"2839943","23774","79907","13","8744268"
"2857684","23774","79908","15","8813008"
"2855665","23774","79909","5","8797635"
"2885470","23774","79910","15","8895803"
"2890599","23774","79911","1","8903513"
"2843133","23774","79912","6","8795021"
"2850734","23774","79913","9","8858018"
"2855499","23774","79915","4","8796852"
"2884324","23774","79917","6","8890928"
"2890104","23774","79918","1","8902821"
"2879611","23774","79919","1","8872480"
"2888238","23774","79920","1","8900259"
"2839538","23774","79925","5","8742617"
"2888844","23774","79926","2","8903291"
"2841314","23774","79927","8","8748651"
"2846906","23774","79932","15","8765865"
"2879969","23774","79933","2","8902826"
"2886630","23774","79935","1","8897858"
"2845763","23774","79936","2","8762013"
"2852781","23774","79939","1","8786178"
"2854586","23774","79940","4","8794802"
"2852308","23774","79941","7","8784084"
"2864472","23774","79943","4","8834423"
"2884900","23774","79947","2","8897282"
"2871224","23774","79949","4","8846113"
"2862067","23774","79954","21","8821565"
"2868132","23774","79955","1","8834522"
"2863205","23774","79959","1","8818362"
"2851181","23774","79960","15","8874222"
"2877597","23774","79969","18","8878730"
"2839866","23774","79979","7","8743757"
"2887382","23774","79983","1","8899008"
"2870337","23774","79984","3","8849819"
"2840188","23774","79988","6","8744847"
"2846598","23774","79999","5","8763388"
"2879566","23774","80005","13","8874216"
"2861335","23774","80007","1","8813688"
"2850787","23774","80013","6","8777844"
"2848794","23774","80016","5","8772124"
"2850206","23774","80018","18","8803656"
"2888621","23774","80020","1","8900770"
"2840047","23774","80021","3","8744357"
"2890557","23774","80023","1","8903458"
"2854754","23774","80040","3","8793832"
"2852933","23774","80041","3","8787007"
"2886432","23774","80045","1","8897399"
"2888857","23774","80046","1","8901095"
"2851836","23774","80047","4","8782306"
"2873183","23774","80050","1","8853554"
"2887495","23774","80051","1","8899177"
"2884333","23774","80053","3","8890878"
"2887459","23774","80055","3","8901523"
"2866025","23774","80056","1","8826978"
"2856916","23774","80057","13","8847744"
"2868051","23774","80061","4","8834309"
"2839861","23774","80062","4","8743746"
"2883098","23774","80063","1","8886229"
"2840471","23774","80065","3","8747419"
"2839963","23774","80069","7","8744269"
"2886446","23774","80072","2","8897600"
"2841762","23774","80073","7","8796707"
"2889689","23774","80074","1","8902249"
"2884031","23774","80075","3","8889746"
"2879424","23774","80078","9","8899642"
"2874763","23774","80079","1","8857902"
"2858309","23774","80086","6","8806811"
"2878322","23774","80090","3","8868512"
"2842915","23774","80091","3","8753688"
"2859728","23774","80092","5","8812877"
"2888023","23774","80093","1","8899952"
"2880141","23774","80094","3","8874248"
"2889260","23774","80099","1","8901661"
"2875618","23774","80101","1","8859818"
"2841168","23774","80104","5","8748472"
"2860971","23774","80112","3","8901477"
"2867058","23774","80113","18","8834861"
"2855874","23774","80114","4","8798194"
"2839792","23774","80116","4","8743501"
"2889157","23774","80117","2","8903764"
"2866507","23774","80118","1","8828578"
"2864282","23774","80119","4","8823192"
"2855403","23774","80120","11","8796980"
"2841423","23774","80122","2","8748942"
"2888171","23774","80123","1","8900170"
"2843323","23774","80126","2","8754993"
"2886608","23774","80128","1","8897823"
"2888733","23774","80131","1","8900927"
"2889311","23774","80132","1","8901731"
"2864363","23774","80135","2","8822223"
"2863690","23774","80143","11","8839721"
"2887919","23774","80146","2","8899867"
"2871975","23774","80153","5","8858455"
"2840909","23774","80156","1","8747149"
"2840911","23774","80159","1","8747151"
"2840445","23774","80165","4","8745716"
"2886379","23774","80167","2","8897961"
"2872378","23774","80168","1","8850149"
"2852970","23774","80175","1","8787116"
"2859945","23774","80180","10","8822555"
"2850768","23774","80181","1","8777739"
"2886989","23774","80187","1","8898417"
"2851110","23774","80188","5","8779289"
"2840939","23774","80189","2","8747295"
"2858912","23774","80190","6","8811246"
"2870545","23774","80191","10","8844197"
"2885371","23774","80199","5","8895123"
"2881631","23774","80203","3","8879556"
"2864063","23774","80204","18","8830643"
"2874765","23774","80206","1","8857905"
"2862263","23774","80210","9","8827116"
"2856263","23774","80212","4","8799869"
"2873975","23774","80214","13","8884407"
"2886065","23774","80219","1","8896186"
"2846576","23774","80223","6","8763488"
"2848314","23774","80235","1","8768727"
"2887867","23774","80236","1","8899734"
"2855508","23774","80240","9","8796952"
"2869271","23774","80241","2","8838683"
"2872700","23774","80242","1","8851462"
"2871778","23774","80249","4","8849954"
"2867074","23774","80250","3","8830954"
"2871330","23774","80251","5","8846659"
"2889007","23774","80260","2","8901424"
"2840101","23774","80261","5","8744521"
"2885329","23774","80262","5","8894584"
"2850126","23774","80263","11","8775931"
"2890018","23774","80264","1","8902701"
"2844026","23774","80266","6","8765294"
"2871405","23774","80269","2","8847385"
"2865031","23774","80272","3","8824543"
"2842845","23774","80273","4","8753460"
"2853708","23774","80279","11","8799629"
"2840238","23774","80282","4","8745078"
"2850756","23774","80283","5","8792608"
"2863003","23774","80284","6","8902731"
"2887911","23774","80285","1","8899796"
"2887198","23774","80290","1","8898733"
"2862287","23774","80294","2","8817831"
"2888105","23774","80295","1","8900078"
"2851209","23774","80296","2","8779640"
"2844460","23774","80297","6","8760443"
"2887946","23774","80306","1","8899838"
"2873400","23774","80311","3","8854333"
"2854205","23774","80312","10","8791636"
"2847402","23774","80313","15","8845675"
"2857122","23774","80321","7","8803453"
"2866128","23774","80335","4","8827620"
"2889885","23774","80336","6","8902537"
"2841452","23774","80345","4","8749098"
"2846158","23774","80346","3","8763161"
"2873252","23774","80347","1","8853777"
"2866534","23774","80349","5","8829066"
"2885246","23774","80359","2","8893802"
"2887400","23774","80361","1","8899037"
"2881726","23774","80363","19","8884394"
"2854634","23774","80368","1","8793144"
"2868354","23774","80369","11","8867796"
"2840912","23774","80370","2","8747176"
"2876164","23774","80374","8","8865263"
"2886999","23774","80387","2","8902729"
"2886172","23774","80389","1","8896522"
"2879035","23774","80393","6","8900635"
"2849431","23774","80394","4","8773334"
"2866382","23774","80398","2","8828199"
"2875097","23774","80400","1","8858619"
"2839623","23774","80401","1","8742901"
"2877654","23774","80407","1","8865384"
"2846313","23774","80410","2","8763237"
"2867094","23774","80411","3","8830842"
"2888479","23774","80413","1","8900581"
"2869366","23774","80414","8","8847596"
"2862255","23774","80451","5","8836400"
"2848739","23774","80457","4","8804180"
"2841595","23774","80469","8","8750452"
"2881043","23774","80479","1","8877335"
"2853040","23774","80490","18","8789880"
"2866481","23774","80491","4","8828596"
"2847237","23774","80498","5","8766099"
"2843859","23774","80512","5","8756654"
"2862543","23774","80513","6","8822908"
"2855860","23774","80515","6","8803745"
"2853141","23774","80517","18","8790258"
"2890289","23774","80519","1","8903078"
"2840324","23774","80521","4","8745271"
"2868306","23774","80528","10","8843280"
"2846825","23774","80529","1","8764296"
"2866379","23774","80534","3","8828412"
"2890393","23774","80543","1","8903233"
"2845942","23774","80546","4","8763438"
"2847266","23774","80552","26","8797249"
"2885368","23774","80555","1","8893907"
"2847032","23774","80556","25","8793788"
"2879200","23774","80558","9","8871971"
"2877672","23774","80559","15","8868902"
"2873467","23774","80569","1","8854475"
"2885644","23774","80571","1","8894702"
"2856550","23774","80573","3","8800983"
"2854931","23774","80576","1","8794495"
"2854758","23774","80582","5","8793883"
"2884665","23774","80584","1","8892014"
"2870320","23774","80588","9","8844090"
"2874087","23774","80591","2","8856327"
"2852742","23774","80593","1","8785987"
"2852888","23774","80607","3","8786782"
"2850406","23774","80610","8","8871608"
"2884710","23774","80614","9","8892577"
"2848813","23774","80616","6","8771618"
"2872236","23774","80617","2","8853278"
"2886697","23774","80624","2","8898029"
"2855515","23774","80629","5","8796995"
"2875985","23774","80632","2","8860833"
"2873402","23774","80639","3","8854288"
"2873229","23774","80648","1","8853710"
"2890536","23774","80651","1","8903426"
"2873341","23774","80654","1","8854015"
"2857302","23774","80656","3","8803860"
"2861940","23774","80657","9","8815678"
"2866589","23774","80659","4","8829020"
"2842239","23774","80660","6","8760542"
"2841532","23774","80663","6","8749792"
"2861947","23774","80664","8","8892818"
"2857255","23774","80665","3","8803722"
"2866039","23774","80666","2","8827170"
"2889117","23774","80667","1","8901452"
"2887699","23774","80668","1","8899504"
"2855286","23774","80669","11","8796727"
"2866754","23774","80676","19","8833879"
"2839930","23774","80677","6","8883644"
"2871334","23774","80679","6","8846622"
"2839640","23774","80682","4","8743004"
"2889604","23774","80683","1","8902142"
"2840033","23774","80684","8","8744390"
"2854509","23774","80685","1","8792622"
"2875008","23774","80688","2","8859455"
"2842208","23774","80693","4","8751435"
"2884617","23774","80696","2","8891875"
"2864784","23774","80698","6","8896131"
"2873107","23774","80704","8","8853370"
"2872304","23774","80706","7","8855832"
"2850149","23774","80709","4","8775458"
"2854424","23774","80710","4","8792358"
"2845608","23774","80712","3","8764545"
"2885201","23774","80714","3","8897411"
"2851088","23774","80718","3","8779355"
"2848628","23774","80722","1","8770024"
"2854231","23774","80730","3","8791663"
"2842422","23774","80732","6","8752348"
"2863775","23774","80733","3","8820371"
"2884771","23774","80735","6","8892510"
"2890604","23774","80739","1","8903518"
"2889101","23774","80741","1","8901433"
"2867966","23774","80753","5","8834274"
"2849046","23774","80757","3","8772178"
"2872351","23774","80766","1","8850082"
"2879707","23774","80767","1","8872762"
"2866312","23774","80768","3","8828097"
"2852665","23774","80769","1","8785637"
"2886524","23774","80773","1","8897626"
"2886567","23774","80774","1","8897742"
"2847285","23774","80776","5","8767694"
"2840265","23774","80778","3","8745005"
"2873378","23774","80780","8","8854463"
"2883574","23774","80784","3","8900329"
"2841953","23774","80785","19","8753716"
